ID;mag_I;mag_V;P;error_P;t_max;amp_I;R_21;phi_21;R_31;phi_31;mode;ra;dec;OGLE-IV ID;OGLE-III ID;OGLE-II ID;GCVS;DASCH
OGLE-LMC-CEP-2099;14.252;14.954;6.8938299;4.04e-05;6003.36605;215;257;5.098;0.027999999999999997;3.4730000000000003;F;05:28:35.10;-69:51:23.3;LMC516.23.54106;LMC162.2.136556;LMC_SC3_170203;;True
OGLE-LMC-CEP-0776;14.065999999999999;14.758;6.893692999999999;1.7100000000000002e-05;6000.65056;547;396;4.766;0.14800000000000002;2.798;F;05:02:57.24;-68:41:43.1;LMC510.14.48204;LMC126.2.65398;LMC_SC14_57956;HV2279;True
OGLE-LMC-CEP-1374;14.47;15.308;6.890272099999999;3.37e-05;6001.71871;215;215;5.263;0.027000000000000003;4.019;F;05:15:25.73;-69:20:27.3;LMC503.14.114441;LMC111.2.36621;LMC_SC8_39745;;True
OGLE-LMC-CEP-0123;14.904000000000002;15.94;6.888538700000001;2.61e-05;6003.986260000001;0.48200000000000004;0.35600000000000004;5.3229999999999995;198;3.5980000000000003;F;04:49:22.43;-69:09:01.8;LMC531.23.8890;LMC142.3.14404;;;True
OGLE-LMC-CEP-0306;14.342;15.173;6.8868598;1.52e-05;6003.96793;568;431;4.881;166;3.159;F;04:53:49.76;-69:34:05.8;LMC531.11.24847;LMC136.4.35;;;True
OGLE-LMC-CEP-1249;14.171;14.959000000000001;6.8786383;1.04e-05;6004.54176;0.49;0.37799999999999995;4.878;138;3.215;F;05:12:47.03;-69:06:08.9;LMC503.25.27050;LMC111.3.50403;LMC_SC9_58697;HV914;True
OGLE-LMC-CEP-4699;14.127;14.78;6.878576299999999;2.27e-05;6003.58339;0.56;358;5.172000000000001;225;3.252;F;05:53:05.71;-67:21:54.6;LMC562.22.825D;;;;True
OGLE-LMC-CEP-0331;14.491;15.452;6.8705819;2.08e-05;6002.74913;345;0.36200000000000004;5.155;84;3.7560000000000002;F;04:54:28.11;-68:29:54.4;LMC532.04.11352;LMC134.4.32;;;True
OGLE-LMC-CEP-1128;14.272;15.035;6.862553699999999;1.6e-05;6000.30195;0.5539999999999999;385;5.152;209;3.235;F;05:09:36.96;-68:02:43.6;LMC511.02.14;LMC117.3.27530;HV2337;;True
OGLE-LMC-CEP-2675;15.692;17.114;6.8563682;9.070000000000001e-05;6001.8698;0.43200000000000005;0.40299999999999997;5.1160000000000005;113;3.616;F;05:37:43.86;-69:35:10.9;LMC516.26.20241;LMC176.5.50234;CV478;;False
OGLE-LMC-CEP-4696;14.200999999999999;;6.8525156;0.00013340000000000002;6001.48323;0.35200000000000004;322;5.117;75;3.847;F;05:50:50.54;-67:08:30.1;LMC562.32.698D;HV13048;LMV1722;;True
OGLE-LMC-CEP-3258;14.419;15.205;6.838076700000001;3.18e-05;6002.8916899999995;0.31;0.32799999999999996;5.332000000000001;81;3.806;F;05:50:57.05;-69:40:31.1;LMC553.01.30497;LMC191.5.18244;HV6065;;True
OGLE-LMC-CEP-1313;14.289000000000001;15.03;6.8326308000000004;1.77e-05;6003.8738299999995;0.34299999999999997;355;5.058;0.11800000000000001;3.281;F;05:14:19.39;-69:29:24.2;LMC503.15.12671;LMC111.1.21370;LMC_SC9_204218;HV2392;True
OGLE-LMC-CEP-3923;14.110999999999999;14.802999999999999;6.820044900000001;2.51e-05;6004.6707799999995;0.39;298;4.638999999999999;0.08900000000000001;2.6830000000000003;F;05:22:23.95;-71:59:18.7;LMC501.10.16204;HV12797;;;True
OGLE-LMC-CEP-1957;14.383;14.799000000000001;6.8141341;3.48e-05;6006.726570000001;485;364;5.167000000000001;146;3.2560000000000002;F;05:25:41.16;-69:50:52.6;LMC516.25.64297;LMC162.7.130399;LMC_SC4_176354;HV2520;True
OGLE-LMC-CEP-1941;14.58;15.520999999999999;6.8066629;4.22e-05;6006.4099;0.23399999999999999;0.26;5.2;0.022000000000000002;4.5680000000000005;F;05:25:29.28;-69:55:12.5;LMC516.16.97646;LMC162.7.52982;LMC_SC4_36266;HV12037;True
OGLE-LMC-CEP-1952;14.235;15.03;6.7821803;8.37e-05;6000.81969;0.18;147;4.724;15;3.404;F;05:25:35.38;-71:08:06.5;LMC515.25.22429;LMC164.7.17092;HV2523;;True
OGLE-LMC-CEP-1424;14.68;15.565999999999999;6.775859599999999;2.6600000000000003e-05;6004.57445;251;0.27899999999999997;5.385;34;3.88;F;05:16:03.85;-69:14:52.4;LMC503.23.98;LMC100.6.71;LMC_SC8_145100;;True
OGLE-LMC-CEP-0308;14.673;15.512;6.7758303;5.5100000000000004e-05;6003.33561;0.18;215;5.523;15;3.572;F;04:54:01.13;-69:18:51.8;LMC531.11.43009;LMC135.2.24209;;;True
OGLE-LMC-CEP-1526;14.309000000000001;15.074000000000002;6.734897500000001;1.63e-05;6000.35271;473;391;5.09;142;3.3110000000000004;F;05:18:03.79;-69:25:36.0;LMC503.13.35977;LMC100.8.110193;LMC_SC7_55964;HV2438;True
OGLE-LMC-CEP-0594;14.382;15.227;6.7331951;4.0799999999999996e-05;6004.73296;187;134;4.738;0.018000000000000002;2.475;F;04:59:45.08;-69:29:35.5;LMC531.08.6968;LMC127.1.4;;;True
OGLE-LMC-CEP-1903;14.423;15.245;6.6968023;1.52e-05;6003.43573;0.39299999999999996;353;5.343999999999999;0.12;3.765;F;05:24:43.91;-69:30:26.8;LMC503.09.14833;LMC161.8.35315;LMC_SC5_432746;;True
OGLE-LMC-CEP-3991;14.23;14.91;6.6951276;1.39e-05;6004.08061;563;0.36;4.9319999999999995;171;2.977;F;05:26:03.94;-66:02:36.8;LMC519.24.18822;HV12988;;;True
OGLE-LMC-CEP-1200;14.495;15.321;6.6769991;1.52e-05;6002.4343;452;375;5.267;146;3.565;F;05:11:31.39;-68:35:29.1;LMC510.18.70;LMC110.6.17119;HV2358;;True
OGLE-LMC-CEP-4107;14.467;15.270999999999999;6.663031299999999;4.93e-05;6000.81189;235;249;5.2989999999999995;35;3.8339999999999996;F;05:31:56.02;-66:42:22.5;LMC519.03.19759;LMV510;HV2642;;True
OGLE-LMC-CEP-1748;14.265999999999998;15.005;6.6318622000000005;1.4099999999999999e-05;6002.67436;541;418;4.918;158;3.188;F;05:22:19.37;-69:37:54.7;LMC503.02.110093;LMC162.5.1;LMC_SC6_404591;HV944;True
OGLE-LMC-CEP-1920;14.491;15.389000000000001;6.620062299999999;2.1e-05;6004.51078;381;364;5.187;87;3.65;F;05:25:15.26;-69:50:59.8;LMC516.25.64181;LMC162.7.130367;LMC_SC4_53458;HV2513;True
OGLE-LMC-CEP-2866;14.587;15.443;6.6132812;2.23e-05;6000.1093200000005;321;267;5.307;69;3.7289999999999996;F;05:40:26.67;-70:19:57.8;LMC552.25.18018;LMC177.3.50395;LMC_SC18_29197;HV2766;True
OGLE-LMC-CEP-2934;14.716;15.765;6.6068819;1.83e-05;6000.29533;522;0.40700000000000003;5.037;162;3.2260000000000004;F;05:41:27.00;-69:10:16.4;LMC553.23.24502;LMC175.3.44589;HV2790;;True
OGLE-LMC-CEP-1950;14.785;15.757;6.6032229000000005;2.22e-05;6004.51172;341;298;5.112;67;3.5980000000000003;F;05:25:34.97;-68:50:19.5;LMC517.16.8173;LMC160.1.32660;V1/NGC1953;HV12905;True
OGLE-LMC-CEP-2805;14.645;15.585;6.588302799999999;3.73e-05;6005.20199;226;265;5.265;23;3.964;F;05:39:32.35;-70:26:28.3;LMC552.25.45008;LMC177.7.93815;LMC_SC17_203718;;True
OGLE-LMC-CEP-0556;14.505999999999998;15.369000000000002;6.5776561000000004;2.68e-05;6005.38914;326;0.33799999999999997;4.988;86;3.623;F;04:59:01.75;-69:02:36.6;LMC531.17.60955;LMC127.5.25568;;;True
OGLE-LMC-CEP-2448;14.544;15.495999999999999;6.563233199999999;2.4100000000000003e-05;6005.009779999999;586;0.42200000000000004;4.68;0.17300000000000001;2.928;F;05:34:40.09;-68:06:40.7;LMC517.27.25866;LMC173.7.7;HV2686;;True
OGLE-LMC-CEP-1226;14.499;15.335;6.5620363;0.00010209999999999999;6.001.476;77;0.11199999999999999;5.345;0.0;;F;05:12:06.60;-66:35:18.4;LMC512.01.16086;LMC107.5.14573;;;True
OGLE-LMC-CEP-1444;14.587;15.32;6.5532358;2.4e-05;6000.80631;341;322;5.252000000000001;94;3.84;F;05:16:24.85;-70:33:09.7;LMC502.13.42564;LMC104.7.7567;;;True
