ID_OGLE,RAJ2000.0,DECJ2000.0,N_epoch_OGLE,ID_DASCH,N_epoch_DASCH,ID_EROS,N_epoch_EROS,ID_MACHO,N_epoch_Macho,N_total,OGLE_Period
OGLE-LMC-CEP-3301,05:54:27.39,-69:55:30.1,1564,0,0.0,0,0.0,30-12024-351,692.0,2256.0,2.9361379000000003
OGLE-LMC-CEP-3302,05:54:33.01,-68:59:13.2,1672,0,0.0,0,0.0,31-12038-36,618.0,2290.0,2.3030667
OGLE-LMC-CEP-3303,05:54:41.90,-69:10:52.8,1502,0,0.0,0,0.0,0,0.0,1502.0,3.9761392
OGLE-LMC-CEP-3304,05:55:20.67,-68:41:20.1,979,0,0.0,lm0245l27064,917.0,0,0.0,1896.0,2.4574211
OGLE-LMC-CEP-3306,05:55:53.04,-70:09:38.5,1589,0,0.0,0,0.0,0,0.0,1589.0,3.4933595
OGLE-LMC-CEP-3309,05:56:12.46,-70:23:35.5,1586,0,0.0,0,0.0,29-12259-10,716.0,2302.0,2.7664894
OGLE-LMC-CEP-3314,05:57:24.43,-69:38:24.7,1553,0,0.0,0,0.0,30-12512-16,666.0,2219.0,2.8908107999999997
OGLE-LMC-CEP-3317,05:57:33.12,-69:12:01.7,973,0,0.0,lm0051m21907,928.0,0,0.0,1901.0,7.7203927
OGLE-LMC-CEP-3320,05:57:46.87,-68:41:04.2,1327,0,0.0,0,0.0,72-12648-11,556.0,1883.0,4.7850212
OGLE-LMC-CEP-3323,05:58:00.00,-68:26:59.9,1281,S010100039205,901.0,0,0.0,72-12651-460,1112.0,3294.0,10.6876235
OGLE-LMC-CEP-3324,05:58:06.14,-69:16:32.0,1573,0,0.0,0,0.0,73-12639-7,552.0,2125.0,4.6750053
OGLE-LMC-CEP-3326,05:58:30.03,-69:06:37.0,977,0,0.0,0,0.0,73-12762-163,552.0,1529.0,5.0433402
OGLE-LMC-CEP-3329,05:58:39.04,-69:47:46.4,1637,0,0.0,lm0055m8595,958.0,0,0.0,2595.0,3.6086852999999994
OGLE-LMC-CEP-3330,05:58:44.35,-70:12:42.9,1211,0,0.0,lm0057m16860,886.0,0,0.0,2097.0,5.240919
OGLE-LMC-CEP-3331,05:58:52.51,-69:10:13.4,1637,0,0.0,0,0.0,73-12761-108,552.0,2189.0,4.750571
OGLE-LMC-CEP-3333,05:59:21.09,-69:55:20.8,1285,0,0.0,lm0064k16511,586.0,0,0.0,1871.0,2.0890246
OGLE-LMC-CEP-3335,06:00:23.92,-68:33:22.4,1560,APASS_J060023.9-683322,680.0,0,0.0,75-13013-11,524.0,2764.0,6.9370151
OGLE-LMC-CEP-3338,06:01:59.98,-71:11:42.3,1247,0,0.0,lm0624m6705,930.0,0,0.0,2177.0,2.7263762000000002
OGLE-LMC-CEP-3339,06:02:24.29,-69:15:14.1,923,APASS_J060224.3-691514,661.0,0,0.0,73-13365-25,552.0,2136.0,8.954882000000001
OGLE-LMC-CEP-3342,06:04:42.54,-68:32:09.8,1161,0,0.0,0,0.0,75-13739-18,526.0,1687.0,2.4436695999999998
OGLE-LMC-CEP-3352,06:06:33.37,-71:36:26.1,925,0,0.0,lm0627m14174,696.0,0,0.0,1621.0,4.0558772
OGLE-LMC-CEP-3353,06:08:08.04,-68:56:59.0,1607,0,0.0,lm0266n12732,969.0,0,0.0,2576.0,3.3464392
OGLE-LMC-CEP-3355,06:10:41.63,-71:31:43.5,1233,0,0.0,0,0.0,0,0.0,1233.0,2.3708836
OGLE-LMC-CEP-3357,06:11:34.36,-71:09:41.5,1955,0,0.0,0,0.0,0,0.0,1955.0,3.8176848
OGLE-LMC-CEP-3372,05:32:32.47,-67:45:40.5,902,0,0.0,0,0.0,0,0.0,902.0,2.0084880000000003
OGLE-LMC-CEP-3376,04:01:38.02,-69:28:40.5,1589,0,0.0,0,0.0,0,0.0,1589.0,1.1589986
OGLE-LMC-CEP-3383,04:38:36.51,-71:58:15.6,1609,0,0.0,0,0.0,0,0.0,1609.0,3.3430823
OGLE-LMC-CEP-3385,04:41:44.34,-74:24:53.8,1188,0,0.0,0,0.0,0,0.0,1188.0,1.7965763
OGLE-LMC-CEP-3392,04:44:30.95,-65:35:34.9,812,0,0.0,0,0.0,0,0.0,812.0,2.277279
OGLE-LMC-CEP-3396,04:46:08.50,-69:02:47.2,1522,S0132330271,1081.0,0,0.0,0,0.0,2603.0,16.680283300000003
OGLE-LMC-CEP-3397,04:46:21.95,-69:14:12.0,971,0,0.0,0,0.0,0,0.0,971.0,5.1048248
OGLE-LMC-CEP-3402,04:48:22.73,-66:19:20.9,1522,0,0.0,0,0.0,0,0.0,1522.0,3.4250095000000003
OGLE-LMC-CEP-3407,04:48:50.15,-65:56:38.6,825,0,0.0,0,0.0,0,0.0,825.0,2.0577123
OGLE-LMC-CEP-3409,04:49:04.39,-69:06:42.8,1638,0,0.0,0,0.0,0,0.0,1638.0,23.681323300000003
OGLE-LMC-CEP-3411,04:49:08.47,-72:36:48.5,1298,0,0.0,0,0.0,0,0.0,1298.0,1.7405353
OGLE-LMC-CEP-3420,04:50:29.71,-65:51:59.7,1632,0,0.0,0,0.0,0,0.0,1632.0,3.5318072
OGLE-LMC-CEP-3423,04:51:19.52,-70:56:48.3,1160,0,0.0,0,0.0,0,0.0,1160.0,4.5447432999999995
OGLE-LMC-CEP-3425,04:51:54.10,-65:45:26.8,1373,0,0.0,0,0.0,54-1923-21,528.0,1901.0,1.8816032
OGLE-LMC-CEP-3426,04:51:54.63,-66:04:25.0,1030,0,0.0,0,0.0,54-1918-11,526.0,1556.0,6.3559255
OGLE-LMC-CEP-3427,04:51:58.35,-66:26:49.9,1186,0,0.0,0,0.0,0,0.0,1186.0,3.2550642999999995
OGLE-LMC-CEP-3429,04:52:25.68,-65:48:20.6,1570,0,0.0,0,0.0,54-2043-10,530.0,2100.0,4.2430056
OGLE-LMC-CEP-3430,04:52:26.29,-71:24:18.2,857,0,0.0,0,0.0,39-1959-6,1392.0,2249.0,4.529133
OGLE-LMC-CEP-3431,04:52:29.16,-66:24:13.1,1631,0,0.0,0,0.0,0,0.0,1631.0,3.3760888999999996
OGLE-LMC-CEP-3434,04:52:49.22,-66:18:28.1,896,0,0.0,0,0.0,54-2035-6,1048.0,1944.0,3.5645888999999995
OGLE-LMC-CEP-3435,04:52:50.34,-71:17:57.8,1305,0,0.0,0,0.0,39-1960-6,1404.0,2709.0,3.2928789
OGLE-LMC-CEP-3436,04:52:52.89,-70:56:05.3,1304,0,0.0,0,0.0,0,0.0,1304.0,2.6552363
OGLE-LMC-CEP-3437,04:52:56.00,-71:21:07.6,1262,0,0.0,0,0.0,39-1960-839,704.0,1966.0,4.6093413
OGLE-LMC-CEP-3439,04:53:05.25,-66:13:35.6,846,0,0.0,0,0.0,54-2037-18,526.0,1372.0,3.9669657
OGLE-LMC-CEP-3441,04:53:05.76,-66:19:05.3,265,0,0.0,0,0.0,54-2035-5,1044.0,1309.0,3.0912816000000003
OGLE-LMC-CEP-3442,04:53:08.53,-65:29:39.9,966,0,0.0,0,0.0,0,0.0,966.0,3.1233972999999997
OGLE-LMC-CEP-3446,04:53:28.38,-70:49:39.7,169,0,0.0,0,0.0,0,0.0,169.0,3.9531387000000002
OGLE-LMC-CEP-3447,04:53:28.66,-71:04:49.0,1074,0,0.0,0,0.0,39-2085-19,704.0,1778.0,3.4005559
OGLE-LMC-CEP-3450,04:53:43.64,-66:08:44.0,1180,0,0.0,0,0.0,54-2159-22,528.0,1708.0,4.1342616
OGLE-LMC-CEP-3453,04:53:59.91,-71:06:34.8,902,0,0.0,0,0.0,39-2205-18,700.0,1602.0,3.6559453
OGLE-LMC-CEP-3454,04:54:06.24,-70:48:44.8,1569,0,0.0,0,0.0,41-2210-15,906.0,2475.0,3.3401176
OGLE-LMC-CEP-3456,04:54:23.90,-66:20:06.2,917,0,0.0,0,0.0,0,0.0,917.0,3.5786509
OGLE-LMC-CEP-3458,04:54:27.80,-66:24:32.9,1634,0,0.0,0,0.0,0,0.0,1634.0,5.483330400000001
OGLE-LMC-CEP-3459,04:54:41.37,-71:48:10.2,1424,0,0.0,0,0.0,40-2316-13,658.0,2082.0,3.7121035000000004
OGLE-LMC-CEP-3461,04:54:49.99,-66:07:36.4,877,0,0.0,0,0.0,54-2401-9,530.0,1407.0,3.6499886
OGLE-LMC-CEP-3464,04:55:10.84,-65:24:03.2,1522,0,0.0,0,0.0,0,0.0,1522.0,5.240488099999999
OGLE-LMC-CEP-3466,04:55:13.57,-65:16:38.1,873,0,0.0,0,0.0,0,0.0,873.0,2.9852914
OGLE-LMC-CEP-3467,04:55:17.70,-66:12:59.1,948,0,0.0,0,0.0,0,0.0,948.0,1.8966838
OGLE-LMC-CEP-3469,04:55:25.20,-71:23:24.0,901,0,0.0,0,0.0,0,0.0,901.0,5.3651931
OGLE-LMC-CEP-3470,04:55:30.26,-66:19:22.9,1573,APASS_J045530.3-661923,465.0,0,0.0,0,0.0,2038.0,8.3422004
OGLE-LMC-CEP-3471,04:55:42.77,-71:23:51.9,1498,0,0.0,0,0.0,0,0.0,1498.0,3.8732089999999997
OGLE-LMC-CEP-3473,04:56:02.46,-71:29:00.0,891,0,0.0,0,0.0,39-2442-14,706.0,1597.0,3.3744083
OGLE-LMC-CEP-3474,04:56:31.18,-66:29:59.3,1285,0,0.0,0,0.0,0,0.0,1285.0,5.2031456
OGLE-LMC-CEP-3478,04:56:53.81,-69:22:46.3,1570,S0132022129698,123.0,0,0.0,0,0.0,1693.0,10.7796849
OGLE-LMC-CEP-3480,04:57:00.02,-66:27:34.9,850,0,0.0,0,0.0,0,0.0,850.0,4.857043599999999
OGLE-LMC-CEP-3481,04:57:05.93,-66:06:39.0,299,0,0.0,0,0.0,0,0.0,299.0,3.3720016999999998
OGLE-LMC-CEP-3484,04:57:50.57,-71:25:36.4,585,APASS_J045750.6-712536,545.0,0,0.0,39-2806-14,704.0,1834.0,7.0647648
OGLE-LMC-CEP-3485,04:58:04.29,-71:33:44.3,875,0,0.0,0,0.0,39-2803-16,702.0,1577.0,4.020430999999999
OGLE-LMC-CEP-3486,04:58:16.91,-66:08:54.3,1513,0,0.0,0,0.0,54-2885-14,530.0,2043.0,4.973221400000001
OGLE-LMC-CEP-3487,04:58:22.48,-71:45:54.2,1616,APASS_J045822.5-714554,639.0,0,0.0,40-2921-8,656.0,2911.0,7.4993657
OGLE-LMC-CEP-3491,04:58:56.50,-66:21:51.0,1303,0,0.0,0,0.0,53-3002-9,618.0,1921.0,2.5179834999999997
OGLE-LMC-CEP-3493,04:59:20.36,-66:19:13.2,954,0,0.0,0,0.0,53-3124-662,618.0,1572.0,3.0488805
OGLE-LMC-CEP-3496,04:59:27.40,-66:12:57.0,1604,0,0.0,0,0.0,55-3126-19,710.0,2314.0,3.0077217000000003
OGLE-LMC-CEP-3498,04:59:50.67,-66:28:11.3,917,0,0.0,0,0.0,53-3243-30,618.0,1535.0,1.6706583
OGLE-LMC-CEP-3499,04:59:58.41,-66:12:40.8,1463,0,0.0,0,0.0,55-3247-20,720.0,2183.0,3.0007406000000003
OGLE-LMC-CEP-3502,05:00:15.22,-65:43:38.7,905,0,0.0,0,0.0,55-3254-15,720.0,1625.0,3.5095094
OGLE-LMC-CEP-3505,05:00:18.91,-66:25:22.9,1604,0,0.0,0,0.0,0,0.0,1604.0,3.1276862999999997
OGLE-LMC-CEP-3506,05:00:21.48,-66:25:21.1,1501,0,0.0,0,0.0,0,0.0,1501.0,3.0073795
OGLE-LMC-CEP-3507,05:00:22.25,-71:26:00.7,1173,0,0.0,0,0.0,39-3168-13,704.0,1877.0,4.6783923
OGLE-LMC-CEP-3518,05:01:36.17,-71:19:40.4,1190,S0101010102300,654.0,0,0.0,0,0.0,1844.0,7.490239999999999
OGLE-LMC-CEP-3520,05:01:42.57,-66:14:53.9,978,0,0.0,0,0.0,0,0.0,978.0,3.4785486000000003
OGLE-LMC-CEP-3521,05:01:43.49,-66:06:22.7,1570,0,0.0,0,0.0,0,0.0,1570.0,3.7348483
OGLE-LMC-CEP-3522,05:01:50.08,-71:57:49.6,1164,0,0.0,0,0.0,40-3402-13,642.0,1806.0,3.5469297999999996
OGLE-LMC-CEP-3523,05:01:51.15,-66:07:53.8,917,0,0.0,0,0.0,0,0.0,917.0,2.7714725
OGLE-LMC-CEP-3525,05:02:21.89,-66:20:36.2,1532,0,0.0,0,0.0,0,0.0,1532.0,4.6051325
OGLE-LMC-CEP-3526,05:02:22.83,-64:38:58.8,1357,0,0.0,0,0.0,0,0.0,1357.0,2.8918977999999997
OGLE-LMC-CEP-3528,05:02:35.62,-66:21:03.1,1125,0,0.0,0,0.0,0,0.0,1125.0,3.7057902
OGLE-LMC-CEP-3529,05:02:38.54,-66:27:59.5,1599,0,0.0,0,0.0,0,0.0,1599.0,3.1883493
OGLE-LMC-CEP-3530,05:02:43.69,-66:11:45.0,1351,0,0.0,0,0.0,55-3610-17,716.0,2067.0,3.1679663
OGLE-LMC-CEP-3533,05:02:52.54,-71:42:01.0,904,APASS_J050252.5-714201,785.0,0,0.0,0,0.0,1689.0,12.2486576
OGLE-LMC-CEP-3535,05:02:56.07,-66:20:11.1,1031,0,0.0,0,0.0,0,0.0,1031.0,3.1489328
OGLE-LMC-CEP-3536,05:03:02.53,-71:40:41.4,924,0,0.0,0,0.0,0,0.0,924.0,2.6360766
OGLE-LMC-CEP-3539,05:03:26.81,-71:39:21.7,1017,0,0.0,0,0.0,38-3649-10,696.0,1713.0,3.4616701
OGLE-LMC-CEP-3541,05:03:35.88,-66:04:32.1,872,0,0.0,0,0.0,0,0.0,872.0,5.6062582
OGLE-LMC-CEP-3543,05:03:43.92,-65:45:09.7,1654,0,0.0,0,0.0,55-3859-23,716.0,2370.0,2.6152911
OGLE-LMC-CEP-3544,05:03:45.21,-65:49:22.9,1856,0,0.0,0,0.0,0,0.0,1856.0,3.6495558
OGLE-LMC-CEP-3545,05:03:47.44,-66:15:37.9,1188,0,0.0,0,0.0,55-3851-25,716.0,1904.0,3.6851943
OGLE-LMC-CEP-3546,05:03:59.83,-66:06:25.8,979,0,0.0,0,0.0,0,0.0,979.0,2.8991702999999998
OGLE-LMC-CEP-3548,05:04:04.34,-66:16:47.3,1077,0,0.0,0,0.0,0,0.0,1077.0,3.0954473
OGLE-LMC-CEP-3549,05:04:05.21,-66:17:49.1,1453,0,0.0,0,0.0,0,0.0,1453.0,3.3779722000000003
OGLE-LMC-CEP-3550,05:04:07.81,-65:47:22.3,1500,0,0.0,0,0.0,0,0.0,1500.0,4.819281299999999
OGLE-LMC-CEP-3552,05:04:17.15,-66:12:32.1,1308,0,0.0,0,0.0,0,0.0,1308.0,3.1401057
OGLE-LMC-CEP-3553,05:04:18.30,-70:35:06.1,1550,APASS_J050418.3-703506,692.0,0,0.0,23-3907-12,974.0,3216.0,7.995829400000001
OGLE-LMC-CEP-3554,05:04:23.19,-66:31:30.9,1529,0,0.0,0,0.0,53-3968-15,608.0,2137.0,4.4842231
OGLE-LMC-CEP-3556,05:04:26.81,-66:07:43.6,1541,0,0.0,0,0.0,0,0.0,1541.0,2.9995258
OGLE-LMC-CEP-3557,05:04:27.21,-71:58:55.9,840,0,0.0,0,0.0,38-3886-15,692.0,1532.0,4.717656099999999
OGLE-LMC-CEP-3558,05:04:27.40,-71:54:12.0,1586,0,0.0,0,0.0,38-3887-27,688.0,2274.0,3.4908312999999995
OGLE-LMC-CEP-3560,05:04:44.15,-66:01:49.9,906,0,0.0,0,0.0,0,0.0,906.0,4.7520041
OGLE-LMC-CEP-3564,05:04:55.36,-66:00:12.3,1551,0,0.0,0,0.0,0,0.0,1551.0,3.9163667999999996
OGLE-LMC-CEP-3565,05:04:56.44,-65:36:25.8,1532,APASS_J050456.5-653626,575.0,0,0.0,55-3982-6,706.0,2813.0,8.126740700000001
OGLE-LMC-CEP-3566,05:04:57.13,-71:53:43.7,1548,APASS_J050457.1-715344,643.0,0,0.0,38-3887-17,688.0,2879.0,7.8330244
OGLE-LMC-CEP-3567,05:05:02.90,-65:37:11.8,1566,0,0.0,0,0.0,55-4103-282,690.0,2256.0,2.7012918999999997
OGLE-LMC-CEP-3568,05:05:02.91,-66:25:09.1,975,0,0.0,0,0.0,0,0.0,975.0,2.6822958999999997
OGLE-LMC-CEP-3570,05:05:13.85,-66:06:28.9,1236,0,0.0,0,0.0,55-4095-413,714.0,1950.0,3.1289860000000003
OGLE-LMC-CEP-3572,05:05:17.60,-65:30:09.5,1469,0,0.0,0,0.0,0,0.0,1469.0,3.1394458999999997
OGLE-LMC-CEP-3574,05:05:32.87,-65:59:06.3,1623,APASS_J050532.9-655906,778.0,0,0.0,0,0.0,2401.0,11.3220933
OGLE-LMC-CEP-3575,05:05:38.13,-71:47:13.2,1265,0,0.0,0,0.0,0,0.0,1265.0,3.4266701
OGLE-LMC-CEP-3576,05:05:41.26,-65:59:06.4,1607,0,0.0,0,0.0,57-4097-12,592.0,2199.0,3.5992724000000003
OGLE-LMC-CEP-3578,05:05:47.78,-65:43:40.2,1277,0,0.0,0,0.0,57-4222-15,602.0,1879.0,3.2071466
OGLE-LMC-CEP-3583,05:06:05.17,-64:50:17.3,923,0,0.0,0,0.0,0,0.0,923.0,4.4807046999999995
OGLE-LMC-CEP-3584,05:06:16.59,-66:13:13.7,1405,0,0.0,0,0.0,0,0.0,1405.0,4.662129
OGLE-LMC-CEP-3586,05:06:26.83,-66:12:40.6,1470,0,0.0,0,0.0,0,0.0,1470.0,4.3256195
OGLE-LMC-CEP-3587,05:06:27.58,-71:46:27.4,1426,0,0.0,0,0.0,38-4131-14,696.0,2122.0,5.1955304
OGLE-LMC-CEP-3590,05:06:52.12,-66:21:29.1,974,0,0.0,0,0.0,0,0.0,974.0,3.3283400000000003
OGLE-LMC-CEP-3592,05:07:01.40,-66:10:57.6,1605,0,0.0,0,0.0,0,0.0,1605.0,3.0007141
OGLE-LMC-CEP-3594,05:07:08.61,-71:58:55.0,892,0,0.0,0,0.0,38-4249-16,690.0,1582.0,1.4650261
OGLE-LMC-CEP-3597,05:07:19.20,-66:13:14.8,883,0,0.0,0,0.0,56-4457-798,612.0,1495.0,4.8711085
OGLE-LMC-CEP-3598,05:07:19.70,-66:16:35.7,614,0,0.0,0,0.0,0,0.0,614.0,3.4121111000000006
OGLE-LMC-CEP-3601,05:07:30.94,-71:44:30.7,1665,0,0.0,0,0.0,0,0.0,1665.0,3.2605299
OGLE-LMC-CEP-3603,05:07:38.84,-66:01:13.4,1486,0,0.0,0,0.0,57-4460-21,598.0,2084.0,3.3274081
OGLE-LMC-CEP-3604,05:07:40.40,-65:45:00.6,867,0,0.0,0,0.0,57-4464-4,598.0,1465.0,2.6972409
OGLE-LMC-CEP-3605,05:07:40.76,-65:52:08.6,970,0,0.0,0,0.0,0,0.0,970.0,3.5406961999999997
OGLE-LMC-CEP-3607,05:07:45.17,-66:06:33.3,996,0,0.0,0,0.0,57-4458-8,600.0,1596.0,3.0622945
OGLE-LMC-CEP-3609,05:07:48.92,-66:29:12.8,1280,0,0.0,0,0.0,56-4453-18,610.0,1890.0,3.2645117999999997
OGLE-LMC-CEP-3610,05:07:50.41,-65:37:29.4,1165,0,0.0,0,0.0,57-4466-21,598.0,1763.0,2.4676307
OGLE-LMC-CEP-3611,05:08:02.18,-71:57:38.6,1219,APASS_J050802.2-715739,974.0,0,0.0,38-4492-8,696.0,2889.0,15.645365900000002
OGLE-LMC-CEP-3613,05:08:17.02,-65:28:59.6,1184,0,0.0,0,0.0,57-4589-15,598.0,1782.0,3.952176
OGLE-LMC-CEP-3616,05:08:27.83,-71:46:40.7,1096,0,0.0,0,0.0,0,0.0,1096.0,2.7748067
OGLE-LMC-CEP-3619,05:08:45.61,-65:39:40.2,1126,0,0.0,0,0.0,57-4707-18,600.0,1726.0,3.0913774
OGLE-LMC-CEP-3620,05:08:48.85,-65:31:49.6,1183,0,0.0,0,0.0,57-4709-7,596.0,1779.0,5.051722799999999
OGLE-LMC-CEP-3621,05:08:50.23,-66:09:57.1,1174,0,0.0,0,0.0,56-4699-13,612.0,1786.0,3.9649597
OGLE-LMC-CEP-3623,05:08:56.14,-71:25:15.9,814,0,0.0,0,0.0,38-4621-1287,696.0,1510.0,1.2031492
OGLE-LMC-CEP-3624,05:08:57.08,-65:53:47.9,758,0,0.0,0,0.0,57-4703-14,602.0,1360.0,3.2706692000000004
OGLE-LMC-CEP-3626,05:08:59.17,-71:38:52.5,344,0,0.0,0,0.0,38-4617-288,696.0,1040.0,2.8951309
OGLE-LMC-CEP-3628,05:09:03.71,-65:46:41.4,1222,0,0.0,0,0.0,0,0.0,1222.0,3.6302287000000004
OGLE-LMC-CEP-3629,05:09:07.16,-66:28:19.5,1105,0,0.0,0,0.0,56-4695-13,610.0,1715.0,3.3237533999999997
OGLE-LMC-CEP-3630,05:09:07.49,-66:09:20.2,1245,0,0.0,0,0.0,56-4700-686,612.0,1857.0,2.9639481
OGLE-LMC-CEP-3636,05:09:42.69,-65:41:12.2,1087,0,0.0,0,0.0,57-4828-13,602.0,1689.0,4.0502703
OGLE-LMC-CEP-3639,05:09:49.37,-66:22:13.4,1004,0,0.0,0,0.0,56-4817-24,610.0,1614.0,2.7368803
OGLE-LMC-CEP-3640,05:09:54.33,-65:14:27.1,1233,S011231026527,523.0,0,0.0,0,0.0,1756.0,12.2349871
OGLE-LMC-CEP-3643,05:10:05.36,-64:12:44.4,1048,0,0.0,0,0.0,0,0.0,1048.0,3.5240661
OGLE-LMC-CEP-3645,05:10:14.52,-65:47:30.5,1453,0,0.0,0,0.0,57-4947-20,598.0,2051.0,3.2866720999999997
OGLE-LMC-CEP-3646,05:10:15.57,-66:25:27.8,850,APASS_J051015.6-662528,709.0,0,0.0,56-4938-7,610.0,2169.0,8.3570758
OGLE-LMC-CEP-3647,05:10:18.51,-66:22:47.0,1099,0,0.0,0,0.0,56-4938-11,612.0,1711.0,4.390933400000001
OGLE-LMC-CEP-3650,05:10:21.73,-64:46:51.7,765,0,0.0,0,0.0,0,0.0,765.0,2.0083778999999997
OGLE-LMC-CEP-3655,05:10:35.90,-65:16:32.8,1215,0,0.0,0,0.0,0,0.0,1215.0,2.1492392000000002
OGLE-LMC-CEP-3657,05:10:39.95,-64:50:13.7,638,0,0.0,0,0.0,0,0.0,638.0,3.3369798999999998
OGLE-LMC-CEP-3658,05:10:41.80,-65:45:39.3,1372,0,0.0,0,0.0,0,0.0,1372.0,2.9339186
OGLE-LMC-CEP-3659,05:10:44.95,-66:12:07.4,1302,0,0.0,0,0.0,56-4941-23,612.0,1914.0,3.9726071000000003
OGLE-LMC-CEP-3663,05:10:53.41,-66:34:33.1,1298,0,0.0,0,0.0,56-4935-17,606.0,1904.0,4.0119371
OGLE-LMC-CEP-3664,05:10:53.97,-65:41:27.5,644,0,0.0,0,0.0,57-4949-21,588.0,1232.0,3.2460117000000004
OGLE-LMC-CEP-3667,05:11:00.85,-66:20:06.5,1473,0,0.0,0,0.0,56-5060-19,612.0,2085.0,2.9081104
OGLE-LMC-CEP-3668,05:11:04.64,-63:26:02.5,1606,0,0.0,0,0.0,0,0.0,1606.0,4.0393412
OGLE-LMC-CEP-3673,05:11:17.55,-65:31:52.6,966,0,0.0,0,0.0,57-5072-13,602.0,1568.0,3.8247852
OGLE-LMC-CEP-3675,05:11:23.07,-71:42:30.4,185,0,0.0,0,0.0,0,0.0,185.0,4.440867099999999
OGLE-LMC-CEP-3676,05:11:23.15,-66:01:42.9,1201,0,0.0,0,0.0,57-5064-21,598.0,1799.0,3.3371234
OGLE-LMC-CEP-3677,05:11:26.03,-66:30:08.0,1395,APASS_J051126.0-663008,651.0,0,0.0,0,0.0,2046.0,7.3700760999999995
OGLE-LMC-CEP-3679,05:11:35.21,-66:26:14.9,1572,0,0.0,0,0.0,56-5058-11,612.0,2184.0,3.6647241999999998
OGLE-LMC-CEP-3684,05:11:53.47,-66:23:15.1,1179,0,0.0,0,0.0,56-5180-24,604.0,1783.0,3.3066608
OGLE-LMC-CEP-3685,05:11:53.89,-66:13:08.5,867,0,0.0,0,0.0,0,0.0,867.0,3.815093
OGLE-LMC-CEP-3687,05:11:57.19,-66:11:38.9,458,0,0.0,0,0.0,0,0.0,458.0,3.6505343999999997
OGLE-LMC-CEP-3689,05:12:00.02,-71:47:41.8,1404,0,0.0,0,0.0,0,0.0,1404.0,2.981936
OGLE-LMC-CEP-3693,05:12:14.58,-65:40:17.6,1375,0,0.0,0,0.0,57-5191-43,596.0,1971.0,2.9748589
OGLE-LMC-CEP-3695,05:12:20.01,-71:40:28.1,1306,0,0.0,0,0.0,37-5101-662,586.0,1892.0,1.8991667
OGLE-LMC-CEP-3696,05:12:22.63,-66:02:53.3,1177,0,0.0,0,0.0,57-5185-16,602.0,1779.0,4.5662309
OGLE-LMC-CEP-3697,05:12:24.86,-65:22:26.7,687,0,0.0,0,0.0,0,0.0,687.0,2.9593537999999997
OGLE-LMC-CEP-3698,05:12:25.46,-72:20:46.6,1207,0,0.0,0,0.0,0,0.0,1207.0,3.0526537
OGLE-LMC-CEP-3700,05:12:27.10,-65:46:56.1,972,0,0.0,0,0.0,57-5189-20,600.0,1572.0,3.5844762
OGLE-LMC-CEP-3703,05:12:30.97,-66:12:02.3,1325,0,0.0,0,0.0,0,0.0,1325.0,4.914532299999999
OGLE-LMC-CEP-3704,05:12:34.31,-65:35:45.3,1242,0,0.0,0,0.0,57-5313-10,596.0,1838.0,3.4653705
OGLE-LMC-CEP-3706,05:12:35.86,-65:31:38.6,608,0,0.0,0,0.0,57-5314-8,590.0,1198.0,3.2047149
OGLE-LMC-CEP-3709,05:12:46.32,-65:26:43.2,1414,0,0.0,0,0.0,59-5315-621,616.0,2030.0,3.1130828
OGLE-LMC-CEP-3713,05:12:50.05,-71:59:39.5,886,0,0.0,0,0.0,0,0.0,886.0,4.5921519
OGLE-LMC-CEP-3714,05:12:54.00,-65:11:13.0,1032,0,0.0,0,0.0,0,0.0,1032.0,3.1898348
OGLE-LMC-CEP-3715,05:13:05.33,-71:52:38.9,1247,0,0.0,0,0.0,37-5219-9,594.0,1841.0,3.4302748
OGLE-LMC-CEP-3718,05:13:13.72,-66:10:16.3,1283,0,0.0,0,0.0,58-5425-28,760.0,2043.0,2.4633655
OGLE-LMC-CEP-3720,05:13:20.72,-66:29:23.8,1013,0,0.0,0,0.0,0,0.0,1013.0,3.5050649
OGLE-LMC-CEP-3721,05:13:20.80,-65:24:57.9,568,0,0.0,0,0.0,0,0.0,568.0,2.9429667999999998
OGLE-LMC-CEP-3723,05:13:22.15,-65:30:12.6,1085,0,0.0,0,0.0,59-5435-18,618.0,1703.0,3.1437642000000006
OGLE-LMC-CEP-3724,05:13:25.14,-65:29:29.3,1236,0,0.0,0,0.0,59-5436-194,616.0,1852.0,2.6391571
OGLE-LMC-CEP-3726,05:13:26.68,-65:27:05.1,1281,0,0.0,0,0.0,59-5436-129,616.0,1897.0,3.5227781000000005
OGLE-LMC-CEP-3727,05:13:28.97,-72:01:15.8,1199,0,0.0,0,0.0,0,0.0,1199.0,3.4638729
OGLE-LMC-CEP-3728,05:13:30.60,-65:25:56.1,654,0,0.0,0,0.0,59-5436-170,1232.0,1886.0,3.0845607999999998
OGLE-LMC-CEP-3729,05:13:32.72,-66:27:07.3,1384,0,0.0,0,0.0,58-5421-8,762.0,2146.0,3.0089129
OGLE-LMC-CEP-3731,05:13:36.50,-65:28:04.9,957,0,0.0,0,0.0,59-5436-42,616.0,1573.0,3.0693015999999997
OGLE-LMC-CEP-3733,05:13:37.52,-65:28:00.4,1183,0,0.0,0,0.0,59-5436-106,616.0,1799.0,3.2899354
